,0
0,39263.65465077782
1,39468.283761176084
2,39224.22398712391
3,39060.82837892766
4,39116.327579707584
5,38948.605338078014
6,39130.2617268387
7,38982.91204854243
8,38852.21908033574
9,38502.0531552095
10,38202.71681812278
11,37938.745530595836
12,37911.459783375794
13,37609.673739595295
14,37048.1265393981
15,36947.49169833758
16,36763.095668412665
17,36386.2260419594
18,36364.77033517978
19,36170.967981582064
20,35928.46511913396
21,36136.78708113196
22,36357.01160429568
23,38002.89840846926
24,39480.461779765676
25,39214.19382053241
26,38627.53903559682
27,38649.25072451514
28,38587.65641741926
29,38636.345454060865
30,38765.452064547484
31,38937.61728619909
32,39474.54013165834
33,39113.92127500467
34,38928.81990312041
35,38440.781903214986
36,38466.77850006563
37,38384.044457727075
38,38103.92051808455
39,37564.42782271384
40,36773.68661444872
41,36934.86213661082
42,36939.52919889425
43,36529.99102271437
44,36840.44937885896
45,36967.81258351222
46,37361.51605169931
47,39136.23783540371
48,40322.17974954374
49,39839.42900349349
50,39635.90065427439
51,39502.714583574074
52,39508.76113327076
53,39547.67937813179
54,39549.02398338427
55,40397.42749431714
56,40624.81990390654
57,39583.425931711645
58,38845.08653870401
59,38533.573892031454
60,38584.483182184995
61,38292.3974975353
62,37705.10848675789
63,37131.59363884281
64,36599.121319993756
65,36603.62273351292
66,36408.902940028296
67,36705.81454071364
68,36851.450683533905
69,36989.75711479633
70,37643.79524643119
71,39077.81645692904
72,40392.23391341568
73,40255.381081377396
74,40092.36980359367
75,40049.08431568408
76,40019.55628950846
77,39984.96624896313
78,39991.95568590354
79,40771.84852334449
80,40596.59069881502
81,39486.84044119304
82,38776.68728831196
83,38269.19715349216
84,38022.92880909615
85,37515.30106881983
86,37061.51818963227
87,35955.431131093916
88,35698.70912670498
89,35891.32874326219
90,36348.40188989493
91,36740.42877797456
92,36655.64433558248
93,36837.9552320547
94,37502.6392363735
95,39030.01344660989
96,40380.541192134464
97,40294.02683175932
98,40153.95131868405
99,40100.1826522793
100,40191.19761648356
101,40234.37739463387
102,40254.799486051495
103,40837.84375024732
104,39625.84174956206
105,38426.05325834483
106,37782.43614943447
107,37594.04182582372
108,37257.52227925247
109,36848.00892073954
110,35844.91870102589
111,35493.05793565101
112,35782.85829227796
113,35993.330006405726
114,36322.94720813303
115,36411.42406095264
116,36654.011215915816
117,36878.14079476134
118,37459.66168589121
119,39005.573652375766
120,40219.27241363973
121,40102.994894874835
122,39952.87248061584
123,40019.92075013019
124,40094.47238442379
125,39989.51228605004
126,40070.061802841825
127,40239.7287758948
128,39168.2512091239
129,38310.84751205653
130,37587.58423567478
131,37149.63125188018
132,36960.25211278828
133,36475.50914822923
134,36193.26501150878
135,35741.792141940925
136,35728.19283304853
137,35809.95389225423
138,36022.263273684664
139,36185.618521344215
140,36128.34797582134
141,36597.67470943807
142,37080.405945093684
143,38442.69533203049
144,39897.65204031794
145,39730.48495521845
146,39679.43160596231
147,39491.04463113205
148,39553.2487861936
149,39413.99143206591
150,39541.85846514544
151,39163.18307965466
152,38921.83440388859
153,38248.246881217456
154,37920.85094230575
155,37186.82375169535
156,37010.76217678435
157,36711.238559613856
158,36008.17862012573
159,36140.25098630198
160,35983.62634802798
161,36017.12246058829
162,35889.75490818514
163,35765.53303798413
164,35827.62174930964
165,35829.670082007426
166,35861.26299832338
167,37341.76040206235
168,38647.207535695736
169,38772.31828318388
170,38507.493712788826
171,38478.811985337794
172,38515.81653496662
173,38312.652825682206
174,38237.507722523835
175,38199.24111835305
176,37929.0661497289
177,37802.741325451425
178,37325.607873463974
179,37039.31467084327
180,36870.73511662026
181,36604.41539735164
182,36535.434864172574
183,36039.99659243732
184,35869.49017315924
185,35991.45301363494
186,35693.42730552407
187,35633.52537610947
188,35585.07729142361
189,35663.32626065646
190,35820.53161404758
191,37307.64468146462
192,38749.9739937284
193,38477.36499077565
194,38324.99084844948
195,38379.94749699412
196,38327.25238071483
197,38376.733157819785
198,38390.965307270766
199,38691.148900142805
200,38620.519484905846
201,38470.24152495379
202,37913.04981310868
203,37502.42823502747
204,37652.6618710879
205,37619.623258154454
206,36900.25632628211
207,36428.58934837109
208,36252.58598091913
209,36211.14711865743
210,36079.62425437544
211,36324.75874197301
212,36117.53573738182
213,36385.20692120547
214,36794.633790665685
215,38410.47308671526
216,39825.49186111151
217,39607.37075838222
218,39504.47190630336
219,39415.344372361425
220,39438.39043058679
221,39409.719627837025
222,39348.727487070144
223,39788.01445057943
224,39281.422407529804
225,38098.4289345873
226,37161.20958390339
227,36664.18264753742
228,36367.80025064112
229,35813.56800719616
230,35412.68673573012
231,34615.3465565271
232,34819.36859379011
233,35318.26187038293
234,35624.64082676121
235,35920.72266254791
236,36134.06753260504
237,36394.19948020575
238,37055.834980051266
239,38803.55656350557
240,40153.40511353326
241,40063.500380626465
242,39949.42240295638
243,39889.590182913715
244,39962.382083581935
245,39957.56429897771
246,40028.55249473016
247,40373.68307760256
248,38936.00437045946
249,37504.216341532876
250,36975.49869599553
251,36330.86501707899
252,36001.892590959884
253,35715.24134546532
254,34789.187567014575
255,34383.25883255119
256,34627.41014588357
257,34912.567081881505
258,35419.59684650431
259,35638.40307842991
260,35756.24065367895
261,36450.25253295811
262,37018.752564402654
263,38665.870952502504
264,40093.9984016931
265,40072.01559020354
266,39896.76675591671
267,39883.11194746708
268,39897.23849416075
269,39874.625991926536
270,40002.20923632971
271,39600.98235355458
272,38765.11495266629
273,37440.82370029744
274,36566.695080467645
275,35963.339129103806
276,35822.477668442596
277,35212.795372735396
278,34585.83566763889
279,34220.47677845949
280,34487.99419662719
281,34920.76208077391
282,35117.48692785653
283,35414.7689130412
284,35768.209208560394
285,36146.84856856305
286,36711.15146265428
287,38311.85392199648
288,40029.96272605296
289,39886.1715363704
290,39854.49837937788
291,39689.19088890182
292,39761.56108751689
293,39728.88220199785
294,39777.74900535007
295,39708.171950471944
296,38363.20440049452
297,36945.54993045655
298,36306.64655540906
299,35951.14630372861
300,35662.344563050654
301,35388.148758152354
302,34690.46539283081
303,34852.57826847091
304,34885.547102030934
305,35188.7565356571
306,35358.01659537435
307,35518.0067707486
308,35687.17725558849
309,35858.49489776179
310,36375.65378118646
311,38225.460011853414
312,39685.867169376426
313,39928.97478975934
314,39658.23691489163
315,39569.22262245537
316,39497.09516485483
317,39411.29119367502
318,39403.307271430705
319,39192.590940623035
320,38524.701043880945
321,38132.04405009944
322,37673.85360415733
323,37055.23600304313
324,36966.97848721007
325,36395.56625262137
326,36507.29442372675
327,35980.74503673026
328,36181.00425539481
329,36296.962973584086
330,36025.076274871164
331,36115.43730925573
332,35742.17952295842
333,36059.347622311165
334,36418.724444610394
335,38055.63829092138
336,39734.34318944433
337,39506.122468428905
338,39336.98793061154
339,39156.679836273295
340,39112.06693469591
341,39050.587339251186
342,39103.95202244531
343,38993.4410218822
344,38784.37158431498
345,38643.58205893052
346,37923.13803561268
347,37674.789926917045
348,37303.94718883656
349,37354.031237861265
350,36923.982122396206
351,36680.69394149252
352,36736.783761113555
353,36395.4800152999
354,36629.12156820345
355,36468.38547296875
356,36575.79002765368
357,36593.632780893815
358,36850.46497937338
359,38599.93307299149
360,39838.19962074481
361,39881.429450943826
362,39624.57447146727
363,39530.572658821555
364,39523.609268484775
365,39549.94921011971
366,39443.11698240788
367,39508.85124057901
368,40123.25327714147
369,38493.13244224043
370,38064.855795240146
371,37486.50373250777
372,37223.08270828848
373,37056.27986830317
374,36514.39517289354
375,36397.33605530538
376,35746.02621386133
377,36181.2640740912
378,36184.26869803122
379,36288.1539984435
380,36544.91634835305
381,36659.97925726295
382,37271.2783289151
383,38837.64526699125
384,40415.005792407734
385,40182.74260529667
386,40058.843169644875
387,40022.03168330066
388,39986.488979049216
389,39920.859918542235
390,39913.29624739491
391,40490.625665197025
392,39952.536704180726
393,38648.17309218414
394,37749.939329195564
395,37146.446523436105
396,36997.48539824786
397,36726.70651159274
