id,count
0,39991.81084
1,40094.73147
2,39946.52635
3,39893.64337
4,39944.48711
5,39824.77683
6,39738.64131
7,40374.29722
8,39946.69505
9,39685.27863
10,38904.03959
11,38463.55417
12,38397.41696
13,38181.103
14,37247.96987
15,36585.49091
16,36904.22421
17,36889.11798
18,36546.13068
19,36382.88895
20,36017.92006
21,35934.97103
22,36449.92351
23,37620.89273
24,39236.76302
25,39496.28212
26,39251.03951
27,39076.17387
28,39142.02558
29,38987.98562
30,39155.49038
31,39025.02962
32,38875.0001
33,38522.42827
34,38206.46344
35,37932.01585
36,37919.0459
37,37642.70898
38,37076.81207
39,36965.00206
40,36734.26209
41,36343.23945
42,36343.00831
43,36122.16345
44,35867.86966
45,36089.06697
46,36317.40501
47,37858.13006
48,39516.16661
49,39265.65877
50,38635.55212
51,38666.15412
52,38603.97258
53,38671.0544
54,38796.81789
55,38950.43465
56,39654.37693
57,39313.42349
58,39141.75564
59,38591.55054
60,38605.78258
61,38574.37966
62,38288.62773
63,37768.31349
64,36893.70958
65,37053.07604
66,37033.23113
67,36584.42462
68,36922.71815
69,37032.80493
70,37418.7325
71,39107.40379
72,40402.429
73,39931.48603
74,39711.43133
75,39569.09401
76,39574.2464
77,39612.6284
78,39586.31405
79,40383.13709
80,40729.21306
81,39609.98416
82,38847.2824
83,38510.77839
84,38546.65581
85,38253.69408
86,37657.9192
87,37128.5146
88,36540.51092
89,36543.46945
90,36324.99355
91,36653.57418
92,36823.06507
93,36948.08989
94,37621.49071
95,38945.02891
96,40457.02436
97,40336.67308
98,40169.56162
99,40129.6833
100,40095.00364
101,40080.94686
102,40068.64776
103,40820.67166
104,40743.73237
105,39549.84014
106,38787.20003
107,38274.55823
108,38004.3208
109,37507.79645
110,37005.83
111,35885.78621
112,35596.316
113,35823.90166
114,36293.46145
115,36706.5032
116,36629.87857
117,36800.14575
118,37501.29154
119,38928.56696
120,40432.12572
121,40356.96156
122,40213.70545
123,40163.64397
124,40252.61493
125,40316.03296
126,40308.79073
127,40842.95343
128,39663.73477
129,38406.42516
130,37732.67967
131,37531.29769
132,37184.19129
133,36784.77035
134,35773.18216
135,35476.71784
136,35765.20534
137,35947.40854
138,36279.63937
139,36378.36129
140,36653.33888
141,36820.91317
142,37445.23003
143,38927.575
144,40280.43678
145,40171.60653
146,40025.24189
147,40094.72303
148,40153.88966
149,40075.02517
150,40128.00367
151,40326.00637
152,39231.82684
153,38316.92852
154,37556.11117
155,37095.88447
156,36874.62404
157,36425.04013
158,36149.03009
159,35665.85822
160,35665.39815
161,35726.22091
162,35955.49228
163,36134.03149
164,36113.23305
165,36591.41246
166,37073.01094
167,38348.23296
168,39945.15437
169,39793.83046
170,39741.04973
171,39538.5691
172,39603.51403
173,39474.6158
174,39572.33632
175,39221.64414
176,38938.65498
177,38240.10388
178,37907.40695
179,37129.92516
180,36926.16969
181,36670.00836
182,35988.1247
183,36074.38158
184,35901.15076
185,35958.04986
186,35828.16253
187,35695.68056
188,35776.58063
189,35749.5778
190,35805.2518
191,37205.02061
192,38622.29636
193,38789.9611
194,38538.14691
195,38501.3013
196,38549.53275
197,38346.72104
198,38274.82321
199,38253.73607
200,37989.74841
201,37862.70765
202,37405.08404
203,37097.22436
204,36901.29483
205,36653.48769
206,36572.82725
207,36055.98634
208,35862.83669
209,35993.05289
210,35679.5051
211,35611.26778
212,35578.99378
213,35655.37588
214,35808.95842
215,37196.56099
216,38772.51344
217,38569.76992
218,38401.17437
219,38444.37169
220,38383.95048
221,38437.56583
222,38441.61434
223,38683.48499
224,38623.82406
225,38476.52661
226,37941.82847
227,37503.26517
228,37607.72399
229,37577.90617
230,36806.69928
231,36383.66064
232,36157.43587
233,36151.35863
234,36034.71613
235,36272.40407
236,36064.61803
237,36357.9059
238,36770.87628
239,38325.36634
240,39924.65663
241,39731.83328
242,39630.69163
243,39547.4327
244,39563.80561
245,39544.93175
246,39477.7451
247,39878.72991
248,39389.36632
249,38137.79345
250,37155.27782
251,36589.01631
252,36259.03586
253,35737.03019
254,35298.72802
255,34501.72607
256,34696.77502
257,35250.08623
258,35573.43483
259,35891.27949
260,36125.86017
261,36362.14593
262,37065.21634
263,38712.51448
264,40215.80263
265,40139.71679
266,40024.88337
267,39965.63305
268,40033.63217
269,40046.33885
270,40089.42867
271,40464.21714
272,38998.13791
273,37523.56376
274,36994.99759
275,36318.17818
276,35974.1464
277,35723.26654
278,34801.00387
279,34353.60376
280,34535.65996
281,34797.13752
282,35299.43912
283,35545.35414
284,35692.24052
285,36384.22309
286,37004.1511
287,38572.18516
288,40159.43208
289,40160.23196
290,39971.26578
291,39960.09406
292,39954.43223
293,39954.81405
294,40050.75384
295,39720.98029
296,38921.55959
297,37489.68578
298,36556.03025
299,35924.0848
300,35752.68867
301,35178.10597
302,34519.91413
303,34114.3214
304,34411.87787
305,34861.5733
306,35059.76052
307,35346.83052
308,35730.89892
309,36059.29034
310,36645.47174
311,38159.36512
312,40059.26949
313,39937.50848
314,39901.20285
315,39738.46254
316,39805.53029
317,39786.71984
318,39795.66593
319,39771.76193
320,38467.69293
321,37023.43603
322,36377.53435
323,36005.38989
324,35666.59631
325,35423.61387
326,34716.35434
327,34864.38027
328,34875.33953
329,35199.88372
330,35355.37718
331,35483.52147
332,35667.82315
333,35810.87693
334,36372.30244
335,38116.22801
336,39734.87593
337,40007.68263
338,39737.5194
339,39641.46193
340,39559.28715
341,39497.73558
342,39466.26216
343,39266.81508
344,38604.55424
345,38196.26376
346,37753.78879
347,37097.87984
348,36983.24502
349,36401.59738
350,36533.09925
351,35953.47353
352,36166.4637
353,36311.01855
354,36038.53322
355,36121.8093
356,35748.96715
357,36065.82398
358,36433.87801
359,37993.42699
360,39814.17959
361,39592.59834
362,39421.45518
363,39232.72022
364,39184.54433
365,39133.70325
366,39177.72051
367,39084.30239
368,38861.80091
369,38729.31292
370,38003.84832
371,37768.62755
372,37366.41924
373,37389.20304
374,36969.39916
375,36706.39143
376,36737.70977
377,36384.62813
378,36655.32256
379,36477.02536
380,36594.32995
381,36625.13496
382,36875.58978
383,38539.36988
384,39909.72692
385,39992.88332
386,39730.91572
387,39641.65092
388,39628.56355
389,39664.72379
390,39542.18914
391,39624.91617
392,40303.9243
393,38550.03104
394,38112.35676
395,37481.25891
396,37188.81522
397,37058.85173
398,36480.5177
399,36396.89412
400,35660.21644
401,36127.29061
402,36110.63665
403,36242.20351
404,36510.51549
405,36620.58358
406,37246.17922
407,38691.92501
408,40456.32924
409,40219.35453
410,40093.32933
411,40059.71855
412,40012.40113
413,39963.48925
414,39920.87895
415,40484.10442
416,40100.24545
417,38728.53905
418,37821.38291
419,37203.57165
420,37034.54008
421,36787.89459
422,36354.27554
423,35888.47216
424,35437.69986
425,35612.09352
426,35864.48074
427,36084.82114
428,36280.27656
429,36581.98884
430,36984.83749
431,38798.243
432,40300.85261
433,40625.81462
434,40498.56331
435,40387.28466
436,40406.22954
437,40254.72377
438,40382.85959
439,40664.35512
440,40673.26136
441,39184.96728
442,38279.96779
443,37894.32852
444,37759.96488
445,37327.2977
446,36803.95429
447,36256.95484
448,35640.74822
449,35786.11165
450,35713.57193
451,35990.23178
452,36132.75266
453,36485.56065
454,37062.75964
455,38750.94249
456,40664.45909
457,40160.23942
458,40064.75484
459,40016.87281
460,39973.41466
461,39915.45067
462,39926.69054
463,40533.48666
464,40245.87802
465,38664.08156
466,38139.7772
467,37650.16924
468,37048.99848
469,36921.82801
470,36295.49504
471,36119.51125
472,35500.78369
473,35143.06139
474,35482.10501
475,35675.14967
476,36034.75369
477,36036.53543
478,36676.61151
479,38607.00819
480,39755.4075
481,39807.17906
482,39638.18414
483,39582.98744
484,39585.53945
485,39479.46032
486,39694.30884
487,40071.06786
488,39427.32982
489,38497.1795
490,37865.23977
491,37401.77897
492,37048.10006
493,36795.4474
494,36417.31677
495,35651.3811
496,35439.3708
497,35533.13545
498,35333.34757
499,35344.7113
500,35201.32945
501,35574.56239
502,36288.79298
503,37888.16621
504,39443.41921
505,39370.51553
506,39198.06047
507,39062.16259
508,38995.34609
509,39042.54195
510,38976.28781
511,39085.75867
512,38617.61851
513,38372.70835
514,37769.47093
515,37100.8903
516,37143.12271
517,36795.30033
518,35985.795
519,35807.33882
520,35809.04693
521,35495.79953
522,35162.28578
523,35115.71507
524,35222.08083
525,35267.72704
526,35705.16469
527,37289.07984
528,38780.54391
529,39047.4155
530,38628.32065
531,38492.74561
532,38571.59194
533,38449.79922
534,38400.38677
535,38282.43355
536,38276.43102
537,37838.41059
538,37439.24845
539,37374.03299
540,37332.58879
541,36942.85608
542,36713.40124
543,36284.15944
544,35988.6848
545,36024.10256
546,35859.02473
547,35990.35662
548,35651.17733
549,35834.9105
550,36111.9051
551,37654.95711
552,39573.84582
553,39483.71522
554,39292.64958
555,39293.91425
556,39250.19966
557,39178.9377
558,39114.85733
559,39426.1147
560,40040.98249
561,38603.90227
562,37643.14138
563,37423.4995
564,37119.35405
565,36776.9362
566,36457.2084
567,36038.26796
568,35527.99433
569,35487.43852
570,35408.90315
571,35575.44343
572,35761.57894
573,36235.00203
574,36606.23534
575,38309.09908
576,40029.26845
577,40135.22607
578,40017.52336
579,39976.5701
580,39922.9143
581,39787.85999
582,39853.48528
583,40772.34106
584,40585.66947
585,38846.94927
586,38092.28263
587,37531.70868
