id,count
0,39236.33674
1,39403.28382
2,39159.39294
3,39004.41714
4,39047.29369
5,38872.47548
6,39063.45682
7,38915.10073
8,38803.49617
9,38458.51879
10,38173.18285
11,37928.99036
12,37888.91291
13,37566.8042
14,37010.02129
15,36914.08142
16,36757.98439
17,36387.52489
18,36351.2951
19,36175.90059
20,35939.45391
21,36148.81464
22,36365.97635
23,38088.10097
24,39460.79277
25,39184.51477
26,38626.1559
27,38641.85129
28,38580.47728
29,38616.32759
30,38743.54201
31,38927.49775
32,39369.21327
33,39009.4517
34,38811.1466
35,38370.12619
36,38407.34933
37,38297.34821
38,38019.64985
39,37477.06723
40,36747.19483
41,36895.68431
42,36907.61967
43,36531.1638
44,36816.11386
45,36954.34972
46,37353.94791
47,39202.78442
48,40310.55964
49,39817.81378
50,39624.95475
51,39497.87747
52,39501.57664
53,39541.0017
54,39564.18126
55,40450.22641
56,40579.5704
57,39584.53131
58,38858.47475
59,38575.54267
60,38629.45618
61,38330.77202
62,37758.88502
63,37145.13331
64,36651.86577
65,36664.9108
66,36487.7022
67,36778.33876
68,36899.24697
69,37060.71792
70,37698.054
71,39231.53024
72,40417.81979
73,40266.66265
74,40105.48313
75,40056.67006
76,40031.15545
77,39982.34383
78,40007.95693
79,40811.55624
80,40553.78192
81,39478.8355
82,38797.7084
83,38302.65219
84,38065.71062
85,37545.86079
86,37124.51882
87,36014.44917
88,35787.06676
89,35962.84105
90,36412.26595
91,36793.80563
92,36704.88981
93,36907.37869
94,37546.41534
95,39170.29728
96,40414.85435
97,40322.09981
98,40179.53393
99,40121.80128
100,40212.77015
101,40240.49867
102,40280.25408
103,40912.00356
104,39668.19356
105,38500.3115
106,37865.6336
107,37684.4725
108,37351.6345
109,36933.05257
110,35935.74065
111,35538.48526
112,35836.8398
113,36049.8719
114,36374.47137
115,36456.54791
116,36675.28788
117,36937.76526
118,37493.59388
119,39108.0379
120,40222.49632
121,40095.27388
122,39946.09805
123,40014.32035
124,40093.11874
125,39964.95814
126,40063.49255
127,40211.72968
128,39143.36458
129,38309.7528
130,37610.30742
131,37181.11735
132,37013.51322
133,36502.98035
134,36215.45762
135,35777.04115
136,35756.38284
137,35860.04668
138,36056.2366
